ticket_id,customer_id,created_date,issue_type,priority,channel,status,response_time_minutes,resolution_time_minutes,customer_rating
2803,6250,2023-06-06 16:00:00,Оплата,Середній,Phone,В обробці,10.0,,
2804,2015,2022-05-18 16:00:00,Доставка,Середній,Email,Закрито,127.0,135.0,4.0
2805,7961,2024-10-14 04:00:00,Гарантія,Низький,Chat,Закрито,80.0,1314.0,5.0
2806,9550,2024-10-14 03:00:00,Доставка,Високий,Telegram,Закрито,126.0,1206.0,3.0
2807,13178,2022-12-15 14:00:00,Повернення,Середній,Telegram,Відкрито,,,
2808,12862,2022-09-09 02:00:00,Гарантія,Низький,Viber,Закрито,110.0,97.0,1.0
2809,784,2022-12-31 16:00:00,Оплата,Високий,Phone,Закрито,60.0,1025.0,1.0
2810,10365,2024-06-07 22:00:00,Інше,Середній,Email,Закрито,108.0,1311.0,2.0
2811,12074,2024-06-15 07:00:00,Інше,Високий,Viber,Закрито,136.0,397.0,3.0
2812,4043,2024-09-28 06:00:00,Інше,Критичний,Phone,Відкрито,,,
2813,14501,2022-04-03 03:00:00,Доставка,Низький,Phone,В обробці,183.0,,
2814,4714,2022-04-30 12:00:00,Доставка,Середній,Telegram,Закрито,33.0,1056.0,3.0
2815,1635,2024-01-12 14:00:00,Інше,Низький,Phone,Закрито,100.0,501.0,3.0
2816,5396,2023-12-15 17:00:00,Повернення,Високий,Email,Відкрито,,,
2817,1423,2024-09-27 01:00:00,Гарантія,Високий,Viber,Закрито,231.0,89.0,1.0
2818,11690,2024-10-08 19:00:00,Інше,Критичний,Viber,Закрито,58.0,46.0,4.0
2819,12235,2024-08-22 19:00:00,Гарантія,Середній,Phone,В обробці,146.0,,
2820,4011,2023-06-13 12:00:00,Повернення,Середній,Chat,Закрито,63.0,157.0,2.0
2821,8071,2023-10-13 17:00:00,Інше,Низький,Telegram,В обробці,217.0,,
2822,10410,2022-07-08 02:00:00,Повернення,Низький,Phone,Закрито,92.0,836.0,5.0
2823,15000,2024-02-29 14:00:00,Питання про товар,Низький,Viber,Закрито,89.0,128.0,3.0
2824,2277,2023-01-22 19:00:00,Технічна проблема,Критичний,Chat,Закрито,188.0,993.0,4.0
2825,537,2023-12-01 06:00:00,Технічна проблема,Високий,Chat,Закрито,162.0,926.0,4.0
2826,2192,2022-02-05 19:00:00,Технічна проблема,Високий,Email,Відкрито,,,
2827,12851,2023-05-03 16:00:00,Питання про товар,Низький,Viber,В обробці,143.0,,
2828,5909,2023-12-13 17:00:00,Доставка,Середній,Phone,Закрито,22.0,517.0,2.0
2829,6597,2022-03-28 01:00:00,Повернення,Середній,Phone,Закрито,226.0,360.0,2.0
2830,14665,2023-10-05 18:00:00,Гарантія,Середній,Telegram,Закрито,18.0,883.0,2.0
2831,11826,2022-08-26 01:00:00,Гарантія,Середній,Chat,Закрито,201.0,901.0,4.0
2832,6431,2023-09-06 04:00:00,Питання про товар,Середній,Email,Закрито,82.0,1343.0,5.0
2833,1798,2024-04-23 03:00:00,Інше,Високий,Phone,Закрито,185.0,73.0,1.0
2834,4828,2023-05-27 06:00:00,Оплата,Низький,Viber,Закрито,230.0,293.0,4.0
2835,10932,2024-07-16 12:00:00,Доставка,Низький,Telegram,Закрито,195.0,950.0,3.0
2836,4610,2024-11-02 10:00:00,Оплата,Низький,Email,Закрито,30.0,285.0,3.0
2837,14634,2024-11-26 08:00:00,Питання про товар,Низький,Phone,Закрито,224.0,108.0,4.0
2838,6882,2022-10-20 14:00:00,Технічна проблема,Високий,Telegram,Закрито,179.0,602.0,2.0
2839,11907,2023-03-03 23:00:00,Питання про товар,Високий,Phone,В обробці,37.0,,
2840,5337,2023-01-19 13:00:00,Оплата,Високий,Telegram,Закрито,232.0,1179.0,2.0
2841,7634,2024-10-02 15:00:00,Інше,Високий,Phone,Закрито,50.0,563.0,3.0
2842,6941,2023-06-20 09:00:00,Питання про товар,Середній,Chat,Закрито,135.0,882.0,3.0
2843,6695,2024-02-08 02:00:00,Повернення,Низький,Email,Закрито,214.0,1009.0,2.0
2844,5032,2023-08-25 09:00:00,Оплата,Низький,Phone,В обробці,127.0,,
2845,10958,2024-05-27 20:00:00,Гарантія,Критичний,Email,Закрито,74.0,1077.0,1.0
2846,11482,2023-06-08 04:00:00,Доставка,Високий,Chat,Закрито,235.0,1326.0,5.0
2847,7616,2023-07-11 01:00:00,Питання про товар,Середній,Email,Закрито,185.0,242.0,4.0
2848,6273,2022-09-17 22:00:00,Доставка,Низький,Telegram,Закрито,75.0,881.0,2.0
2849,10579,2023-04-18 04:00:00,Доставка,Низький,Telegram,Закрито,217.0,324.0,3.0
2850,847,2023-11-12 11:00:00,Інше,Середній,Phone,Закрито,165.0,777.0,2.0
2851,6443,2024-07-05 08:00:00,Технічна проблема,Низький,Phone,В обробці,18.0,,
2852,10243,2022-04-26 00:00:00,Гарантія,Середній,Viber,Закрито,31.0,1427.0,2.0
2853,2573,2022-04-12 05:00:00,Питання про товар,Середній,Telegram,Закрито,141.0,1154.0,1.0
2854,7657,2022-08-29 10:00:00,Оплата,Середній,Phone,Закрито,126.0,955.0,3.0
2855,6112,2023-09-18 20:00:00,Повернення,Середній,Viber,Закрито,11.0,642.0,4.0
2856,3460,2024-12-28 12:00:00,Питання про товар,Середній,Chat,Закрито,124.0,1210.0,5.0
2857,2607,2023-03-16 05:00:00,Доставка,Середній,Email,Закрито,200.0,635.0,1.0
2858,9496,2022-05-29 13:00:00,Гарантія,Високий,Phone,Закрито,92.0,375.0,4.0
2859,5915,2024-10-02 14:00:00,Питання про товар,Високий,Chat,Закрито,121.0,930.0,1.0
2860,14226,2024-04-26 18:00:00,Технічна проблема,Низький,Viber,Закрито,89.0,1361.0,4.0
2861,6913,2024-04-09 17:00:00,Інше,Низький,Viber,Закрито,70.0,293.0,4.0
2862,12414,2023-05-04 22:00:00,Питання про товар,Критичний,Chat,Закрито,138.0,34.0,1.0
2863,689,2023-04-23 07:00:00,Повернення,Високий,Phone,Закрито,43.0,591.0,1.0
2864,1172,2023-03-23 23:00:00,Інше,Високий,Email,Закрито,104.0,1103.0,1.0
2865,8970,2023-11-05 12:00:00,Доставка,Середній,Chat,Відкрито,,,
2866,5204,2024-08-04 08:00:00,Оплата,Високий,Chat,Закрито,50.0,718.0,2.0
2867,3702,2022-05-21 21:00:00,Повернення,Низький,Telegram,Відкрито,,,
2868,5195,2022-03-29 11:00:00,Доставка,Високий,Email,Закрито,13.0,119.0,5.0
2869,11882,2023-11-10 17:00:00,Повернення,Середній,Telegram,Закрито,223.0,502.0,5.0
2870,6154,2024-10-22 04:00:00,Оплата,Низький,Phone,Закрито,42.0,940.0,4.0
2871,3630,2022-05-20 22:00:00,Гарантія,Низький,Phone,Відкрито,,,
2872,7373,2024-07-24 22:00:00,Питання про товар,Низький,Chat,Закрито,176.0,1292.0,5.0
2873,4095,2022-08-31 15:00:00,Гарантія,Критичний,Telegram,Закрито,101.0,1189.0,4.0
2874,12176,2023-10-18 12:00:00,Технічна проблема,Низький,Viber,В обробці,121.0,,
2875,296,2022-01-13 23:00:00,Повернення,Низький,Telegram,Закрито,113.0,1112.0,1.0
2876,1386,2023-06-20 20:00:00,Інше,Високий,Phone,Закрито,218.0,1037.0,2.0
2877,6794,2022-09-05 23:00:00,Оплата,Критичний,Chat,Закрито,226.0,933.0,2.0
2878,1639,2023-11-12 01:00:00,Інше,Критичний,Telegram,Закрито,78.0,355.0,2.0
2879,7047,2023-12-20 01:00:00,Доставка,Середній,Phone,Закрито,157.0,631.0,4.0
2880,4099,2023-01-23 12:00:00,Повернення,Низький,Chat,Очікує відповіді клієнта,13.0,,
2881,13044,2022-08-15 12:00:00,Інше,Високий,Viber,Закрито,50.0,492.0,3.0
2882,1370,2022-07-20 13:00:00,Питання про товар,Низький,Viber,Закрито,166.0,185.0,2.0
2883,7799,2024-07-04 16:00:00,Питання про товар,Високий,Email,Закрито,90.0,215.0,5.0
2884,12488,2022-01-28 04:00:00,Інше,Високий,Viber,В обробці,129.0,,
2885,9287,2023-09-30 14:00:00,Оплата,Низький,Chat,Відкрито,,,
2886,10067,2024-08-16 02:00:00,Оплата,Низький,Email,Закрито,188.0,149.0,1.0
2887,6993,2022-11-21 20:00:00,Інше,Високий,Chat,Закрито,231.0,1274.0,3.0
2888,3984,2023-12-27 06:00:00,Питання про товар,Низький,Phone,Закрито,178.0,1058.0,1.0
2889,11403,2023-07-12 08:00:00,Оплата,Високий,Telegram,Закрито,90.0,798.0,4.0
2890,715,2023-09-25 21:00:00,Інше,Низький,Viber,Відкрито,,,
2891,8678,2023-06-15 10:00:00,Питання про товар,Низький,Viber,Відкрито,,,
2892,13037,2024-11-24 14:00:00,Питання про товар,Низький,Telegram,Закрито,98.0,1355.0,3.0
2893,14895,2023-01-27 14:00:00,Інше,Високий,Email,В обробці,90.0,,
2894,2780,2024-03-24 15:00:00,Інше,Низький,Telegram,Закрито,25.0,1143.0,2.0
2895,3505,2022-09-04 21:00:00,Гарантія,Низький,Phone,В обробці,48.0,,
2896,9508,2022-01-09 23:00:00,Питання про товар,Низький,Phone,Закрито,113.0,383.0,3.0
2897,2799,2024-08-03 22:00:00,Технічна проблема,Середній,Telegram,Відкрито,,,
2898,322,2024-04-12 18:00:00,Оплата,Низький,Telegram,Закрито,157.0,1436.0,2.0
2899,2911,2023-11-14 07:00:00,Повернення,Низький,Viber,Закрито,233.0,468.0,3.0
2900,12399,2023-10-06 14:00:00,Оплата,Високий,Chat,Закрито,78.0,1062.0,1.0
2901,12870,2022-02-24 20:00:00,Оплата,Низький,Viber,Закрито,189.0,1131.0,3.0
2902,1402,2023-02-09 10:00:00,Питання про товар,Критичний,Telegram,Відкрито,,,
2903,825,2022-02-12 20:00:00,Інше,Середній,Email,Закрито,155.0,275.0,3.0
2904,12849,2022-11-12 20:00:00,Технічна проблема,Низький,Viber,Закрито,215.0,1267.0,1.0
2905,916,2023-01-23 00:00:00,Оплата,Середній,Phone,В обробці,220.0,,
2906,6660,2022-08-29 03:00:00,Повернення,Середній,Email,Відкрито,,,
2907,1788,2022-12-30 05:00:00,Технічна проблема,Середній,Email,Закрито,159.0,1337.0,1.0
2908,8136,2024-05-08 07:00:00,Гарантія,Низький,Phone,Закрито,73.0,527.0,4.0
2909,8043,2022-08-22 09:00:00,Повернення,Низький,Phone,Відкрито,,,
2910,3296,2022-10-29 08:00:00,Оплата,Низький,Phone,Закрито,189.0,204.0,3.0
2911,12845,2023-01-23 18:00:00,Повернення,Критичний,Telegram,Закрито,60.0,887.0,5.0
2912,8624,2024-11-12 07:00:00,Повернення,Високий,Telegram,Закрито,54.0,151.0,2.0
2913,11814,2022-06-30 22:00:00,Повернення,Низький,Viber,Очікує відповіді клієнта,181.0,,
2914,3033,2022-12-18 11:00:00,Технічна проблема,Низький,Chat,Закрито,30.0,357.0,4.0
2915,6489,2024-12-10 16:00:00,Повернення,Середній,Viber,В обробці,137.0,,
2916,13160,2023-06-03 11:00:00,Інше,Критичний,Chat,Закрито,32.0,779.0,5.0
2917,12174,2024-09-16 20:00:00,Повернення,Високий,Phone,Закрито,128.0,349.0,4.0
2918,3420,2024-12-08 14:00:00,Гарантія,Низький,Email,Закрито,74.0,722.0,4.0
2919,2269,2023-05-28 15:00:00,Доставка,Критичний,Viber,Закрито,100.0,607.0,1.0
2920,11938,2024-06-23 15:00:00,Гарантія,Середній,Phone,Закрито,240.0,269.0,4.0
2921,10603,2023-03-12 04:00:00,Питання про товар,Критичний,Phone,Закрито,26.0,565.0,1.0
2922,1177,2023-04-03 14:00:00,Технічна проблема,Високий,Email,В обробці,44.0,,
2923,8197,2024-07-02 22:00:00,Доставка,Високий,Viber,Відкрито,,,
2924,823,2024-12-08 21:00:00,Доставка,Низький,Chat,Закрито,24.0,363.0,2.0
2925,381,2024-03-06 17:00:00,Доставка,Низький,Telegram,Закрито,162.0,1183.0,1.0
2926,7547,2024-06-07 10:00:00,Оплата,Низький,Telegram,Закрито,86.0,299.0,3.0
2927,12844,2022-10-07 08:00:00,Технічна проблема,Середній,Email,Закрито,29.0,1165.0,1.0
2928,14827,2024-06-04 20:00:00,Інше,Середній,Phone,Закрито,32.0,538.0,1.0
2929,9637,2022-05-28 17:00:00,Гарантія,Високий,Phone,Закрито,70.0,97.0,1.0
2930,2955,2023-03-23 12:00:00,Питання про товар,Високий,Viber,Закрито,136.0,1178.0,5.0
2931,5350,2022-08-09 12:00:00,Інше,Високий,Email,Закрито,166.0,86.0,1.0
2932,11755,2024-02-02 08:00:00,Оплата,Середній,Chat,Закрито,10.0,1422.0,5.0
2933,5245,2022-05-11 05:00:00,Технічна проблема,Низький,Phone,Відкрито,,,
2934,5323,2022-01-13 02:00:00,Технічна проблема,Середній,Viber,Закрито,144.0,344.0,1.0
2935,4067,2022-08-30 05:00:00,Технічна проблема,Високий,Viber,Закрито,20.0,32.0,3.0
2936,7204,2023-12-02 02:00:00,Повернення,Високий,Chat,Закрито,102.0,1294.0,4.0
2937,12031,2023-07-15 09:00:00,Інше,Високий,Chat,Закрито,26.0,729.0,5.0
2938,10057,2024-09-17 02:00:00,Доставка,Середній,Phone,Закрито,60.0,437.0,3.0
2939,6100,2022-02-13 02:00:00,Повернення,Середній,Email,Закрито,124.0,827.0,2.0
2940,8912,2022-06-30 15:00:00,Питання про товар,Високий,Email,Закрито,121.0,367.0,4.0
2941,9071,2022-06-22 23:00:00,Повернення,Низький,Phone,Закрито,98.0,1011.0,1.0
2942,2162,2022-06-19 13:00:00,Повернення,Середній,Viber,Закрито,17.0,1041.0,4.0
2943,11196,2023-10-11 23:00:00,Оплата,Низький,Email,В обробці,47.0,,
2944,12880,2022-08-24 08:00:00,Гарантія,Низький,Telegram,Закрито,50.0,806.0,5.0
2945,2136,2024-10-20 15:00:00,Інше,Низький,Telegram,Закрито,98.0,959.0,5.0
2946,6874,2023-11-07 15:00:00,Оплата,Низький,Phone,Відкрито,,,
2947,10570,2024-11-21 10:00:00,Доставка,Низький,Email,В обробці,203.0,,
2948,3136,2023-11-13 21:00:00,Оплата,Низький,Telegram,Відкрито,,,
2949,31,2022-07-25 03:00:00,Питання про товар,Низький,Viber,В обробці,223.0,,
2950,10849,2022-06-29 01:00:00,Гарантія,Високий,Email,Закрито,64.0,554.0,3.0
2951,14945,2022-04-29 17:00:00,Питання про товар,Високий,Telegram,Закрито,228.0,130.0,5.0
2952,4600,2023-03-26 17:00:00,Повернення,Середній,Chat,Закрито,39.0,204.0,4.0
2953,10347,2022-05-03 17:00:00,Оплата,Низький,Email,Закрито,142.0,977.0,3.0
